,City,Lat,Lng,Temp,Humidity,Cloudiness,Wind Speed,City ID
359,waipawa,-48.31027505763211,179.72597645909968,37.92,99,44,2.75,2185329
360,nouadhibou,24.289521389516494,-17.748115488948173,82.4,45,0,20.8,2377457
361,vieux-habitants,15.422408665277175,-63.21766749089707,78.8,83,92,8.05,3578278
362,buqayq,26.12582074559549,48.02297283378553,,,,,
363,jaffna,9.825139191443455,79.51829492722726,80.04,100,44,14.05,1242833
364,ewa beach,19.508625236319105,-158.59560530292524,78.03,100,1,4.7,5855051
365,bellingham,48.78669770413302,-122.38466335231573,58.71,87,40,6.93,5786899
366,hvide sande,55.972510983246764,6.474664186323878,59.88,82,92,19.46,2619537
367,mahanoro,-20.685012651606,50.59845813389515,68.34,92,44,4.21,1062553
368,dalvik,67.42833448696203,-18.04949436317378,57.2,82,75,20.8,2702977
369,ballina,57.30081449101175,-12.129449005847533,50.0,81,20,11.41,2966778
370,zeya,55.37644021360384,127.58335634862095,40.26,84,0,1.97,2012593
371,talnakh,76.37266968514598,88.96818107069726,43.95,92,92,11.25,1490256
372,cockburn harbour,22.689353059891303,-72.16652593889746,,,,,
373,grindavik,54.582062205038056,-25.772560248617793,42.8,87,75,12.75,3416888
374,tiarei,-14.528934626768887,-147.69242857031662,77.0,61,20,3.36,4033356
375,juybar,37.33662930446853,52.983717749905,73.4,88,90,4.7,129933
376,rock sound,25.202582736277463,-75.17495286535753,84.54,99,20,16.51,3571592
377,novaya ladoga,60.46898409279919,31.990915125048957,47.1,67,88,15.17,519630
378,jalu,26.86047968446472,22.491211421613485,71.04,69,12,7.78,86049
379,genhe,51.850813028484794,121.53892052893411,44.4,74,76,9.46,2037252
380,outlook,50.760319719349354,-106.80227508673327,44.4,53,8,14.72,6095416
381,axim,-4.81147758321643,-2.239273813253959,78.51,98,92,10.92,2303611
382,diplo,24.413844788331133,69.51738659324636,82.74,42,0,10.58,1179758
383,cidreira,-59.23185871916712,-22.37317183722314,70.14,92,92,7.67,3466165
384,lokomotivnyy,52.9913494346267,60.55728004926374,46.29,97,100,11.7,1538638
385,tivaouane,15.633862252195442,-17.49111231238112,93.9,58,0,7.56,2244800
386,adeje,27.453229138356846,-17.236620479989142,77.97,89,76,9.57,2319133
387,batemans bay,-38.39311727283836,150.98165757243441,53.76,84,0,6.78,2176639
388,los llanos de aridane,27.81180383859335,-19.97318638111804,75.2,78,20,16.11,2514651
389,pestravka,52.100086873898334,49.88036378559687,46.11,73,92,20.31,510347
390,westpunt,12.840782076987821,-69.1007393486103,,,,,
391,karratha,-21.83849216018895,115.67090934299335,65.28,53,0,8.57,6620339
392,evensk,64.32002890994124,159.73832333244957,35.04,100,64,5.55,2125693
393,salisbury,37.60842406494318,-74.254178751811,66.99,68,0,4.7,2638664
394,plaster rock,46.89112422353227,-67.56968438525152,58.44,49,1,3.36,7290171
395,bereda,14.513789827214765,49.84938969993692,64.4,88,75,3.36,3105522
396,mahebourg,-37.74392880105968,71.1441804040004,73.4,69,75,14.99,934322
397,hovd,45.30528476232112,101.51346571057161,43.74,87,75,4.7,7626384
398,cedar city,37.58058171345988,-111.94163288585334,64.04,7,1,3.36,5536630
399,santona,45.257532278199506,-3.4320930052848553,76.23,64,0,4.7,3109527
400,at-bashi,40.76672386306936,77.36464834459866,30.54,67,0,2.3,1528796
401,wahran,36.614689646081445,-0.4555691384268812,,,,,
402,tilichiki,60.36428009784311,164.91357816790043,32.16,86,56,7.45,2120591
403,hasaki,30.041478484739528,154.258443574056,56.25,100,20,1.12,2112802
404,ilhabela,-25.79410569678285,-44.09809507380578,70.77,100,88,7.23,3461425
405,yar-sale,74.85999396593974,69.31330256321019,47.73,96,92,14.72,1486321
406,asosa,9.428856085453859,33.38276057662091,68.34,80,12,1.97,343292
407,san juan bautista,-13.612543545460682,-75.25582792170412,71.49,100,92,9.8,3437063
408,iringa,-7.847803382481004,35.31616755363339,,,,,
409,skjervoy,72.94916279975098,19.756719367146104,33.8,100,90,6.93,777682
410,lakes entrance,-39.369944088152074,150.65619361695246,52.41,99,68,8.23,2160735
411,waddan,28.986162462412963,17.486852279962022,70.77,47,0,11.48,2209055
412,beyneu,44.96156945543342,56.555526376886064,51.15,76,0,7.78,610298
413,cabangahan,8.87747863781145,122.52285787599806,78.8,83,75,4.7,1717512
414,primorsk,49.264817232496,45.355210061740024,46.56,76,20,13.94,505269
415,barra do garcas,-14.350354598587671,-52.86888011579259,98.49,29,0,8.79,3470709
416,bucak,37.635194401045666,30.85410658468328,70.05,45,20,9.17,320533
417,monte patria,-30.545180238896478,-70.83795860496036,59.97,75,56,2.86,3879429
418,san ramon de la nueva oran,-23.141858418613282,-64.70384351228712,82.02,81,0,4.43,3836620
419,vila,-16.215029085158108,170.15376096854754,69.82,40,0,5.82,3164565
420,buon me thuot,12.943119152768958,108.02346679452995,,,,,
421,carmen,10.634090478091835,-83.42479606752639,74.37,85,44,2.53,1718338
422,cheyenne,40.95382855486895,-104.31489159892686,64.76,7,1,18.34,5821086
423,zhitikara,51.74429358695161,61.19502516100795,,,,,
424,samarkand,39.87368497742932,67.29610907233598,60.8,41,0,2.24,1216265
425,nioro,14.810192724367127,-9.516601692768972,91.92,68,36,8.46,2413070
426,brae,64.9607192099262,-0.41262339726770847,48.2,49,40,18.34,2654970
427,lashio,21.933746157600254,98.43856188771673,70.59,96,56,1.86,1314759
428,kochki,54.05130312130569,80.54921144850726,47.1,77,0,3.65,1503061
429,mys shmidta,71.95437417007702,-173.66952678818168,,,,,
430,charters towers,-20.2655029898785,145.491182909585,60.69,81,0,2.75,2171722
431,pailon,-17.398482942926762,-62.45837787305706,95.88,37,40,23.04,3909010
432,ngunguru,-34.22742461954885,175.840864535298,51.69,100,12,8.57,2186111
433,sal rei,15.05629152206015,-20.61087167298183,89.15,70,0,18.34,3374235
434,yuzhnyy,53.587956834906066,60.15122914471823,49.35,94,76,15.28,526543
435,oriximina,0.4520433999700373,-57.051289929323275,94.53,46,0,6.44,3393471
436,nichinan,30.249399068180722,133.68056270008714,70.23,100,64,8.79,1855476
437,cururupu,-1.9468391142594896,-44.66984010629611,86.52,62,8,14.16,3401148
438,bridgetown,12.398476865393278,-60.04165196430256,59.79,72,75,9.17,5883078
439,hereford,35.09354368242201,-102.8897240206487,66.2,39,0,6.93,2647074
440,mutsamudu,-9.481835807213514,45.74047339432508,,,,,
441,marsh harbour,29.35551859730289,-76.46175666870005,83.91,100,0,13.71,3571913
442,cartagena,12.863641392240012,-77.76521581953463,76.26,64,20,14.99,2520058
443,gondanglegi,-8.343325939136363,112.50824826088632,63.39,86,8,5.1,1640660
444,russell,-33.98087650488434,175.38182961779256,59.0,77,40,4.7,3844421
445,tazovskiy,67.10052941375972,79.0468700945471,39.36,84,20,4.43,1489853
446,zakharo,37.386848690359415,21.403775774904688,,,,,
447,cape elizabeth,42.97474079245319,-69.87018833521505,,,,,
448,namibe,-16.33381056596754,7.812989920930647,67.35,98,0,10.25,3347019
449,ormara,23.50545960629799,65.16885060182767,80.49,91,20,12.82,1168700
450,rockport,26.817973022719983,-95.6144103531505,75.9,73,75,11.41,4723422
451,camacha,33.51870497871093,-15.530628884075838,74.66,78,75,13.87,2270385
452,adrar,28.06625645899433,-3.3822443141306167,84.2,45,75,27.51,2508813
453,borba,-5.451928823472912,-58.830406814381135,87.8,35,0,8.05,2270755
454,shimoda,32.075400436099244,139.95259622007444,67.98,100,0,4.43,1852357
455,el faiyum,29.074487089243988,30.400673112378996,,,,,
456,athens,38.93673197884888,-82.16395936834151,73.94,81,90,10.29,4830668
457,calvinia,-29.79269522956075,20.142131050778687,58.08,35,0,6.33,3369174
458,sri aman,-0.18625456554974562,112.46937598940366,73.4,100,44,2.42,1735799
459,maceio,-14.798397250882758,-29.88610892245819,80.6,65,40,14.99,3395981
460,porto novo,15.652406041351938,-32.01910850280328,87.8,43,75,2.24,6322184
461,nova odesa,47.398759723433926,31.83266787333602,51.96,57,64,7.9,699811
462,porto walter,-9.130639183645812,-71.98964615427955,97.77,40,12,2.98,3662761
463,ensley,31.114989974435147,-87.29218376143248,76.46,93,90,9.17,4069696
464,walvis bay,-23.724391715122223,14.898047225740441,60.8,72,0,14.99,3359638
465,sitka,52.3449808061616,-140.972804414425,71.67,53,0,11.48,4267710
466,toronto,43.56066243588586,-79.35560890699622,61.5,63,1,5.82,6167865
467,aqtobe,49.889103736280305,56.93150561001721,44.6,93,36,8.95,610611
468,fort saint john,55.99376562101773,-121.13383617680148,,,,,
469,baykit,64.4482972123879,93.51077958382405,40.8,93,100,2.86,1510689
470,asau,-12.136293503342372,175.63707895239492,,,,,
471,mocuba,-19.86700271180821,39.6501357573797,82.11,43,0,8.01,1024312
472,havelock,-40.79937303486937,173.56429414610614,87.17,59,75,10.29,4470244
473,weinan,34.67493079129895,109.80396588198391,53.6,100,0,3.53,1791636
474,mega,3.280781954496973,38.05483040584102,61.32,94,0,5.88,331259
475,aswan,23.066958531472608,33.266177030072555,98.6,19,0,8.05,359792
476,milingimbi,-12.877141651230588,135.02761150660928,,,,,
477,mount isa,-20.367966414303183,137.0617789640313,64.4,36,40,2.75,2065594
478,andenes,72.48088714991724,16.34064241198186,,,,,
479,mount gambier,-55.86162199819038,129.93532609366724,49.89,97,92,5.66,2156643
480,ust-barguzin,53.73655930815079,108.48923297387876,38.64,96,88,7.23,2013986
481,slave lake,56.797588435244165,-115.19721686726302,39.2,69,1,2.24,6149374
482,wana,32.411721019734074,69.72745726833156,50.07,87,0,1.97,1162634
483,zhigansk,74.23387959412543,121.48785207891825,36.57,93,92,8.12,2012530
484,cheney,48.07589052242699,-118.35191293582686,59.72,34,75,4.88,5789856
485,les trois-ilets,14.35417184788426,-61.16936275910217,83.53,78,75,14.99,3570396
486,terrace bay,49.256714810653364,-87.76414581198307,46.4,100,90,6.93,6162951
487,kadykchan,62.18970141622651,145.47628298374343,,,,,
488,harper,1.5746792603275992,-9.884766340280521,71.17,54,1,6.93,4696310
489,idenao,4.21319921749064,8.467446609775266,75.72,100,92,4.99,2594800
490,anadyr,65.55263731526057,179.7910065536986,46.4,81,75,13.42,2127202
491,chibombo,-14.630454733062152,28.004085528046545,79.5,28,0,11.48,920233
492,haljala,59.71093781145461,26.202695953263174,49.8,61,92,11.92,592200
493,santa rosa,-37.435979644343725,-65.38371876947869,46.4,93,90,18.34,3835994
494,pedernales,0.32849460409195785,-80.38694920559533,85.26,77,8,7.23,3653307
495,dustlik,40.53072273391183,67.83739976891039,58.26,76,0,2.75,1514125
496,preobrazheniye,41.90073399301207,133.74140092605836,42.87,98,64,1.97,2017658
497,general roca,-39.3344391880451,-66.61503212550898,50.0,81,75,10.29,3855065
498,nelson bay,-37.84313496555497,157.8965215187087,48.2,93,0,19.98,2155562
499,lokosovo,59.17601127991591,74.222061857142,56.82,62,0,11.7,1500399
500,zabaykalsk,48.42038141085513,116.30773807979199,48.09,96,92,11.36,2012780
501,lolua,-6.511207792681574,172.09794562130799,,,,,
502,santiago,6.365767400398454,129.93524535687186,62.6,48,75,3.36,3871336
503,angoche,-16.90987631226578,41.89509449292777,78.87,100,0,15.05,1052944
504,tselinnoye,54.4168856846064,63.717443563874866,54.03,100,0,9.24,689307
505,lodja,-2.3922712024863557,22.65982441624152,74.46,86,32,3.53,211647
506,alyangula,-16.670325252164076,138.7836102383156,74.55,100,0,3.53,2079582
507,grays,51.52927532106392,0.35528158772569896,67.57,37,24,6.93,2648182
508,khormuj,27.379439704237583,51.40846913722038,,,,,
509,angra dos reis,-22.987794002297804,-44.43087784923216,80.6,78,40,20.8,3472177
510,marawi,18.422071348227874,30.252630947026944,68.07,94,32,2.98,1701054
511,matay,27.455287158723365,28.174356136830795,77.52,49,0,5.99,352628
512,conde,-12.587043123743285,-35.409547385725574,81.84,72,8,10.69,3465713
513,najran,18.851223418855838,45.06052266016991,84.2,16,0,6.93,103630
514,mitu,1.449700535492994,-70.56004452840726,48.54,64,0,1.86,117392
515,dire,12.357854268013327,-11.031977874318898,57.0,55,0,5.77,328880
516,dali,25.120441208836297,100.36916356672106,61.23,100,80,1.07,1814093
517,bonavista,53.41165327066929,-49.16309128255054,60.15,84,88,22.77,5905393
518,boryslav,49.10022528762033,23.27100535903415,55.4,76,90,6.71,711669
519,urdoma,61.80702233061308,47.981091600612245,38.19,99,88,8.57,478769
520,kalevala,65.16431017611029,31.961082221177747,39.9,100,92,11.81,650705
521,trelew,-43.61822787261666,-65.48899170136072,46.92,80,92,17.74,3833883
522,leninskoye,47.42119548742312,133.02922958488972,50.0,93,0,2.24,1510350
523,leiyang,26.102467967085445,112.44601664636048,66.09,90,92,6.22,1804208
524,bolonchen,18.966902570545557,-90.09958538023382,,,,,
525,oum hadjer,14.3814330730182,19.20796727941061,83.46,46,8,4.43,2426370
526,bilibino,67.17337675354909,165.79749650756457,39.9,85,88,7.45,2126682
527,nara,17.243996733857045,-7.693301708943352,66.2,68,0,9.17,1855612
528,auki,-3.4081372443018125,163.54929729591902,81.84,66,24,2.98,2339937
529,daru,-11.69091181523774,144.06970995900076,74.01,97,92,6.33,2409663
530,storslett,69.24516786559556,20.99106513654789,33.8,100,90,6.93,777381
531,puerto madryn,-40.618918091110864,-65.75495911152767,47.37,98,92,21.88,3840092
532,boa vista,1.4570099653024329,-61.14362754620281,85.62,98,8,4.43,3664980
533,mbini,1.2936780773918741,9.907557433573857,76.89,100,68,8.23,2308278
534,itarema,5.104301971586324,-37.38115825980455,89.76,52,0,20.09,3393692
535,aurangabad,27.978738527249746,77.3229282095474,73.2,92,64,2.53,1278149
536,shelburne,38.835930351488116,-65.6853869123198,60.71,51,20,9.17,6145890
537,baoding,38.92162860164723,115.130592713042,52.32,92,0,6.33,1816971
538,vanimo,0.2702303317166894,139.35389846949903,83.28,100,24,4.09,2084442
539,yerbogachen,62.526181200822464,109.58599923277336,43.32,95,88,3.09,2012956
540,suzu,38.653576707643595,137.14329997229584,,,,,
541,dongning,43.51601085135678,130.68017945721675,38.64,84,0,2.3,2037611
542,kununurra,-17.882058735968513,131.3956537094669,75.2,73,90,1.12,2068110
543,kamen-rybolov,44.65731571017125,131.92899877521967,45.93,100,0,1.41,2023226
544,khartoum,16.02074507850203,33.12735086893693,96.8,26,0,6.93,379252
545,kulhudhuffushi,7.437149980301442,66.67719877967082,81.57,100,68,11.92,1337613
546,santa ana,-12.800882277591327,-72.90804310842005,83.39,69,0,2.24,3583334
547,pedasi,7.631698232324098,-79.68412825260134,78.51,100,64,7.34,3703239
548,bambanglipuro,-11.75931148026963,109.86175364903801,66.09,100,76,2.19,1650434
549,umzimvubu,-49.56138357909937,45.52320064041524,,,,,
550,kloulklubed,4.101072238101992,135.33374315662877,77.0,94,75,12.48,7671223
551,igarka,67.79083934785896,86.75319670207944,40.44,88,12,2.75,1505991
552,lodwar,3.869456155598826,36.743847264078,81.3,51,0,9.8,189280
553,thunder bay,47.28996396594363,-89.46243979048423,53.6,76,90,3.36,6166142
554,papara,-18.768816450642092,-149.88821846758336,86.0,58,20,16.11,3395473
555,maku,39.41715116651659,44.14127496527732,43.77,86,0,2.64,14177
556,mullaitivu,11.499479382038103,83.76438821667051,,,,,
557,silver city,33.09370420787161,-108.35897779109098,75.56,47,1,3.36,5491487
558,rawson,-46.128071016893145,-59.81571732960421,46.92,80,92,17.74,3839307
559,waingapu,-13.662356523929347,119.4875802161124,67.17,92,0,5.1,1622318
560,maniwaki,47.22507278612133,-76.6154875755788,59.16,67,20,4.09,6065262
561,tam ky,15.867467761769447,108.88020022559681,82.4,88,20,2.24,1567148
562,oyama,32.38478887795742,138.45719264432654,56.46,100,20,1.12,1853483
563,lagos,35.21410218363599,-9.774360258030015,78.78,90,44,11.03,2332459
564,rudbar,31.1810367135471,63.36471207924532,,,,,
565,gushikawa,22.578347513116057,133.4803417858779,83.44,83,75,27.51,1863495
566,lipari,38.989629893053774,15.391414248111033,69.8,26,40,6.93,2524379
567,perth,-31.508323814643383,114.08293789776548,53.6,66,20,9.17,2640358
568,xiamen,24.42558487808698,118.32591725231077,75.2,73,0,8.95,1790645
569,kautokeino,68.36132446486332,21.939635925459584,31.26,88,92,3.98,779330
570,griffith,-33.49427499990609,146.07168695761618,56.19,44,12,7.9,2164422
571,zhaotong,26.91375073970761,103.44104307781464,53.49,98,92,2.64,1784841
572,tezu,31.796721684959607,98.37924423755936,63.84,88,20,1.97,1254709
573,kot khai,31.161989184754276,77.50677117582234,53.13,92,32,1.74,1265972
574,maloshuyka,65.05277636622762,37.222693328451584,,,,,
575,sturgis,44.330690181407164,-103.69922380459982,50.23,93,75,5.82,5769489
576,broome,-19.093799203867206,121.97513073789725,67.33,45,0,5.82,2656067
577,manokwari,-2.907008943403156,132.71857732264414,80.94,100,24,5.32,1636308
578,tupik,55.036619506368595,119.6338248016848,43.14,71,8,4.76,2014836
579,souris,49.47964912354465,-100.40743714308915,57.2,71,75,11.41,6151455
580,barcelona,8.743965517379195,128.9527771429726,71.6,68,0,4.7,3128760
581,carutapera,5.011570749337707,-43.13772381249461,85.98,67,36,14.94,3402648
582,cochrane,49.76127827376064,-80.90934020861455,47.73,55,32,2.3,3894483
583,havoysund,76.46662327712556,24.554376018235047,36.88,86,75,21.92,779622
584,constantine,35.376972797194085,7.248038407959058,66.2,55,0,9.17,2501152
585,helong,40.51109678869349,129.157364084118,65.73,83,12,3.87,1808534
586,carmelo,-34.12066805984951,-57.96213821012917,63.81,77,90,13.87,3443341
587,emba,49.41806843149223,58.19850885180685,77.0,73,20,6.93,146639
588,haines junction,60.621829270683975,-139.67269064478626,37.56,73,44,2.64,5969025
589,yuzhno-kurilsk,43.9516230605164,145.98526700719515,54.12,100,92,13.27,2119447
590,saint-pierre,34.64352744899452,-51.92734509094669,70.79,52,0,3.36,2995603
591,nianzishan,47.69870784976359,122.95394125298594,49.62,61,24,10.36,2035593
